,Date,AT_avg,CO_avg,NH3_avg,NO_avg,NO2_avg,NOx_avg,Ozone_avg,PM2.5_avg,PM10_avg,RH_avg,SO2_avg,SR_avg,Temp_avg,WS_avg,Confirmed,Recovered,Deceased
210,2020-11-27,27.798,0.932,27.688,6.761,14.655,15.689,34.567,26.146,68.176,75.581,8.786,130.356,28.385,2.152,214191.0,206429.0,3835.0
211,2020-11-28,28.44,0.654,25.442,8.192,12.487,16.177,31.504,19.803,54.689,77.075,7.95,126.755,28.302,1.831,214577.0,206897.0,3840.0
212,2020-11-29,28.057,0.594,25.534,4.411,14.77,14.366,43.154,24.721,56.004,78.787,8.439,124.44,28.3,2.281,214976.0,207375.0,3844.0
213,2020-11-30,28.542,0.618,25.783,3.668,12.633,12.242,34.584,23.425,58.233,76.768,6.269,113.518,28.102,2.432,215360.0,207761.0,3847.0
214,2020-12-01,28.218,0.608,23.588,3.348,12.864,12.254,27.937,28.994,66.968,73.983,6.363,120.584,28.256,2.552,215739.0,208183.0,3851.0
215,2020-12-02,27.827,0.719,24.823,2.556,12.593,10.879,18.236,35.721,70.622,78.375,8.03,87.997,28.256,3.344,216119.0,208678.0,3854.0
216,2020-12-03,27.435,0.545,27.275,4.568,10.008,10.675,19.794,14.042,44.702,83.129,6.478,97.707,30.188,2.818,216496.0,209097.0,3860.0
217,2020-12-04,27.586,0.622,25.684,4.852,10.61,11.96,15.983,13.147,47.313,81.953,7.202,95.021,28.138,2.657,216867.0,209549.0,3864.0
218,2020-12-05,27.496,0.597,32.2,5.057,11.153,12.66,14.933,15.166,48.736,80.648,7.114,104.865,28.176,2.181,217204.0,209997.0,3868.0
219,2020-12-06,28.629,0.651,25.091,4.179,8.45,9.747,21.604,16.064,49.76,78.942,6.488,144.403,28.262,2.645,217542.0,210410.0,3872.0
220,2020-12-07,28.524,0.683,35.399,5.703,9.22,11.458,16.089,16.912,49.723,80.228,6.526,123.591,28.354,1.875,217850.0,210769.0,3879.0
221,2020-12-08,28.604,0.687,28.692,6.342,10.855,13.299,17.529,18.144,46.823,80.274,6.773,133.9,28.278,1.892,218198.0,211061.0,3882.0
222,2020-12-09,28.178,0.637,26.488,5.937,12.318,14.347,17.544,29.986,60.012,77.693,6.301,131.207,28.316,2.057,218549.0,211420.0,3890.0
223,2020-12-10,27.792,0.657,26.87,6.587,14.53,16.029,19.956,36.265,73.621,74.505,7.954,135.758,28.31,1.86,218856.0,211716.0,3895.0
224,2020-12-11,27.263,0.724,28.51,6.394,16.833,17.459,24.289,50.855,89.204,76.017,9.81,121.495,28.28,1.928,219168.0,212031.0,3901.0
225,2020-12-12,28.109,0.697,29.676,5.909,16.233,16.704,27.435,51.4,87.013,73.604,9.757,137.535,28.318,2.133,219526.0,212390.0,3907.0
226,2020-12-13,28.121,0.66,31.898,5.277,13.394,14.199,27.016,52.567,92.299,74.869,7.818,141.242,28.33,2.119,219861.0,212756.0,3914.0
227,2020-12-14,28.598,0.656,28.031,5.321,14.278,14.619,20.025,35.754,75.061,71.591,9.244,138.164,28.328,2.093,220211.0,213134.0,3921.0
228,2020-12-15,28.839,0.734,28.213,4.75,11.226,12.608,20.37,42.816,75.39,72.031,9.709,132.479,28.266,2.601,220560.0,213509.0,3926.0
229,2020-12-16,28.834,0.644,28.486,4.291,9.767,11.451,20.308,32.879,64.366,75.077,7.906,116.278,28.284,2.579,220903.0,213879.0,3928.0
230,2020-12-17,28.734,0.594,28.0,4.148,10.116,11.779,22.463,31.427,62.079,74.394,6.975,111.099,27.41,2.817,221244.0,214255.0,3932.0
231,2020-12-18,28.651,0.612,27.052,4.303,11.186,12.279,24.808,40.835,67.509,73.371,7.526,121.484,27.35,3.03,221587.0,214612.0,3935.0
232,2020-12-19,28.767,0.644,26.805,4.497,10.258,12.384,25.717,51.368,79.052,71.541,7.356,123.698,27.938,2.492,221937.0,214968.0,3944.0
233,2020-12-20,28.642,0.585,27.266,4.149,11.004,12.803,29.074,45.768,76.24,67.086,7.654,134.722,28.252,2.816,222258.0,215286.0,3951.0
234,2020-12-21,27.954,0.605,28.042,4.527,14.766,15.088,25.301,48.834,84.013,64.509,7.616,134.755,28.268,2.49,222580.0,215603.0,3957.0
235,2020-12-22,26.629,0.611,28.431,5.836,19.036,18.468,22.446,53.234,92.105,69.683,8.08,113.398,27.728,2.112,222888.0,215898.0,3965.0
236,2020-12-23,26.51,0.697,30.767,5.398,19.764,17.59,19.227,55.725,99.075,70.217,9.172,125.389,28.242,1.929,223209.0,216214.0,3970.0
237,2020-12-24,27.321,0.696,29.894,4.841,17.523,16.226,20.855,56.083,99.696,69.795,9.189,134.325,27.895,2.351,223509.0,216551.0,3976.0
238,2020-12-25,27.536,0.767,29.994,5.053,15.359,15.005,18.579,52.114,92.148,70.081,9.73,127.068,28.407,2.272,223799.0,216883.0,3981.0
239,2020-12-26,27.571,0.611,29.207,4.386,14.006,13.944,19.998,46.123,86.467,71.596,9.306,132.082,28.439,2.393,224094.0,217155.0,3985.0
240,2020-12-27,28.111,0.692,29.632,3.82,11.672,11.992,20.396,50.295,87.801,73.181,10.084,138.945,28.541,2.685,224386.0,217539.0,3990.0
241,2020-12-28,27.616,0.867,29.639,3.93,13.065,12.871,21.298,57.661,99.58,71.16,10.278,133.639,28.178,2.829,224672.0,217902.0,3993.0
242,2020-12-29,27.779,0.75,30.574,3.554,13.339,12.601,22.226,56.92,97.85,73.333,10.071,104.288,28.304,3.061,224958.0,218250.0,3994.0
243,2020-12-30,28.105,0.659,30.416,4.49,10.448,11.735,21.177,39.209,72.76,75.583,8.038,99.09,28.85,3.0,225252.0,218570.0,4001.0
244,2020-12-31,28.456,0.583,32.662,3.68,9.516,10.519,23.683,36.915,74.744,72.143,7.889,124.191,28.45,3.052,225507.0,218882.0,4005.0
245,2021-01-01,28.028,0.717,30.524,3.792,9.618,10.645,21.543,42.429,78.322,70.119,8.696,125.461,28.406,2.72,225758.0,219216.0,4011.0
246,2021-01-02,27.03,1.067,30.736,3.883,12.926,12.785,17.491,40.829,72.714,78.315,9.56,76.026,28.194,2.638,225998.0,219518.0,4015.0
247,2021-01-03,27.712,0.648,29.756,3.946,8.666,10.264,17.04,31.829,61.501,77.672,9.031,92.992,28.15,2.766,226234.0,219805.0,4020.0
248,2021-01-04,27.856,0.987,29.242,4.431,10.87,12.02,15.104,28.145,61.995,76.084,8.852,112.42,28.21,2.796,226456.0,220072.0,4022.0
249,2021-01-05,25.184,0.734,29.737,8.114,14.889,18.195,13.254,17.026,41.755,84.103,8.706,64.004,28.196,2.37,226700.0,220328.0,4027.0
250,2021-01-06,27.546,0.736,29.016,7.17,12.786,15.892,14.013,16.18,39.732,81.925,8.179,103.036,28.134,2.268,226937.0,220575.0,4032.0
251,2021-01-07,27.559,0.64,31.551,7.778,13.855,17.592,14.226,20.658,43.924,81.383,8.749,110.0,28.21,2.403,227145.0,220833.0,4035.0
252,2021-01-08,27.307,0.794,32.129,8.462,14.271,17.405,18.623,29.838,52.556,81.295,8.844,98.058,28.226,2.207,227353.0,221080.0,4039.0
253,2021-01-09,28.045,0.69,33.363,6.652,11.799,14.649,14.543,39.49,54.174,79.185,8.072,122.984,28.41,2.262,227575.0,221333.0,4041.0
254,2021-01-10,28.437,0.789,30.499,4.732,11.225,12.59,13.161,49.865,67.316,78.622,8.335,120.062,28.462,2.706,227800.0,221573.0,4042.0
255,2021-01-11,28.456,0.963,29.079,3.814,11.317,11.805,12.211,42.112,68.09,78.143,8.281,117.355,28.478,3.068,227975.0,221820.0,4045.0
256,2021-01-12,28.239,0.996,28.706,3.719,11.638,12.022,14.098,37.935,69.851,77.309,8.466,118.178,28.422,3.245,228169.0,222039.0,4050.0
257,2021-01-13,27.889,0.757,30.303,5.164,14.482,15.705,12.516,67.701,97.342,77.153,10.049,127.115,28.402,2.731,228368.0,222272.0,4051.0
258,2021-01-14,28.366,0.876,34.126,4.467,9.001,11.341,18.233,49.229,76.712,77.059,8.075,123.819,28.398,2.73,228566.0,222501.0,4054.0
259,2021-01-15,28.339,0.917,29.441,4.415,9.33,11.49,18.596,51.53,76.624,73.923,8.044,136.096,28.432,2.412,228746.0,222716.0,4056.0
260,2021-01-16,27.981,0.624,28.228,4.432,12.066,12.951,15.961,41.939,70.554,72.909,8.396,137.818,28.438,2.428,228911.0,222903.0,4059.0
261,2021-01-17,27.791,0.644,27.874,6.358,12.784,15.041,14.546,32.925,61.952,70.07,7.89,143.307,28.41,2.789,229074.0,223050.0,4062.0
262,2021-01-18,28.279,0.636,28.678,4.988,11.474,13.369,14.554,38.946,63.984,68.055,8.394,140.921,28.462,3.517,229238.0,223230.0,4066.0
263,2021-01-19,29.985,0.707,29.164,4.3,11.671,12.978,17.974,50.072,79.139,70.27,8.969,138.816,28.422,3.676,229386.0,223421.0,4069.0
264,2021-01-20,29.985,0.716,29.656,3.802,14.458,14.165,16.303,57.293,89.56,74.769,10.629,89.711,28.294,3.512,229537.0,223594.0,4073.0
265,2021-01-21,29.724,0.956,29.391,5.129,13.655,14.722,15.218,45.21,81.734,77.597,9.16,102.286,28.362,3.114,229705.0,223783.0,4077.0
266,2021-01-22,29.002,0.826,27.473,6.962,12.237,15.324,13.806,24.065,59.65,76.009,8.929,102.691,28.648,3.135,229860.0,223986.0,4081.0
267,2021-01-23,28.582,0.919,25.891,5.309,10.812,13.204,15.024,25.622,57.28,72.48,8.64,107.165,28.438,3.061,230026.0,224192.0,4082.0
268,2021-01-24,28.561,0.933,26.832,6.66,13.512,15.444,15.591,36.175,77.599,70.858,9.895,111.068,28.422,3.303,230195.0,224417.0,4082.0
269,2021-01-25,28.528,0.686,26.492,5.661,13.262,15.008,14.918,35.41,72.204,70.083,9.504,113.551,28.266,3.25,230346.0,224626.0,4083.0
270,2021-01-26,28.158,0.997,28.164,5.539,13.298,14.649,15.948,38.995,76.08,68.502,9.841,114.339,28.404,3.235,230522.0,224818.0,4085.0
271,2021-01-27,27.999,0.759,27.167,5.174,15.171,16.036,20.823,59.085,92.079,70.305,9.046,121.224,28.36,3.284,230675.0,224980.0,4089.0
272,2021-01-28,28.213,0.771,28.844,4.622,14.31,15.197,20.45,74.498,110.021,72.129,10.17,116.691,28.31,3.65,230834.0,225156.0,4093.0
273,2021-01-29,28.758,0.732,28.289,3.836,10.549,11.505,23.454,59.904,95.57,70.357,9.996,108.73,28.316,3.481,230982.0,225325.0,4094.0
274,2021-01-30,28.915,0.877,27.506,4.391,11.159,12.459,22.48,55.598,91.254,72.167,9.062,113.142,28.404,3.726,231148.0,225487.0,4095.0
275,2021-01-31,28.783,0.742,27.279,5.495,11.499,14.141,18.306,40.574,71.714,72.477,8.622,112.485,28.468,3.824,231286.0,225630.0,4099.0
276,2021-02-01,28.72,1.116,27.383,4.882,11.004,13.282,17.573,37.365,69.747,68.847,9.272,116.024,28.468,4.139,231424.0,225729.0,4106.0
277,2021-02-02,28.83,0.759,29.073,4.995,11.61,13.359,20.107,55.059,89.3,70.653,9.819,107.859,28.47,3.855,231563.0,225869.0,4107.0
278,2021-02-03,28.575,0.702,28.254,4.33,10.94,12.628,25.946,41.113,76.495,65.839,9.956,118.546,28.776,3.982,231711.0,226013.0,4108.0
279,2021-02-04,28.132,0.682,27.983,9.214,15.049,19.063,23.798,40.54,82.507,64.358,10.102,127.322,29.332,3.86,231855.0,226172.0,4108.0
280,2021-02-05,27.711,0.747,30.269,7.96,17.901,19.661,22.65,51.721,107.047,64.572,11.412,111.994,29.094,3.961,232013.0,226325.0,4110.0
281,2021-02-06,27.568,0.728,30.099,4.989,14.882,15.76,22.016,52.124,99.151,67.113,10.556,120.455,28.662,3.961,232168.0,226487.0,4111.0
282,2021-02-07,27.555,0.799,30.247,5.104,15.452,15.99,17.24,55.117,100.499,69.465,12.047,121.211,27.674,4.104,232316.0,226643.0,4111.0
283,2021-02-08,27.98,0.732,28.927,3.881,8.584,11.681,22.496,40.329,60.451,67.974,9.525,117.565,27.962,4.064,232464.0,226797.0,4113.0
284,2021-02-09,28.522,0.711,29.037,3.809,9.7,11.017,26.214,46.368,77.234,62.913,10.372,121.359,28.086,3.989,232603.0,226935.0,4115.0
285,2021-02-10,27.923,0.712,28.739,3.998,10.582,11.53,25.346,50.096,79.1,64.603,11.285,123.075,28.608,3.361,232765.0,227091.0,4115.0
286,2021-02-11,27.538,0.677,27.771,4.645,11.918,12.883,20.138,47.154,76.801,64.4,11.074,118.926,27.976,3.274,232918.0,227226.0,4117.0
287,2021-02-12,27.715,0.674,26.402,5.374,13.272,14.736,18.898,33.796,68.922,63.675,7.994,131.016,27.918,3.531,233046.0,227363.0,4118.0
288,2021-02-13,27.598,0.651,27.781,5.62,13.881,15.395,16.851,32.105,77.471,69.609,7.399,97.318,28.064,3.536,233194.0,227492.0,4119.0
289,2021-02-14,27.638,0.652,27.444,5.392,12.976,14.521,18.907,30.9,67.889,69.515,8.549,130.164,27.722,3.424,233334.0,227652.0,4120.0
290,2021-02-15,27.66,0.717,27.547,6.199,14.121,16.144,17.146,31.085,73.57,71.07,7.164,120.254,28.032,3.501,233482.0,227789.0,4122.0
291,2021-02-16,27.8,0.739,27.443,6.856,13.32,16.508,18.597,39.329,77.529,69.932,7.741,128.455,28.658,3.427,233619.0,227928.0,4124.0
292,2021-02-17,28.119,0.661,26.975,4.528,12.911,13.98,19.946,46.77,77.911,68.497,6.984,121.724,28.628,3.524,233779.0,228048.0,4124.0
293,2021-02-18,28.509,0.654,24.938,3.329,10.329,11.305,21.737,47.475,75.111,66.617,15.622,118.761,28.046,3.839,233936.0,228176.0,4128.0
294,2021-02-19,28.784,0.634,27.612,4.001,12.969,13.191,18.857,44.675,79.997,72.039,9.052,143.702,28.206,4.064,234072.0,228315.0,4131.0
295,2021-02-20,27.992,0.709,27.595,5.338,12.275,13.932,21.064,17.913,54.88,73.775,8.739,112.24,27.88,5.092,234191.0,228460.0,4134.0
296,2021-02-21,28.461,0.672,27.723,3.857,10.396,12.218,23.75,15.481,48.092,72.472,12.564,91.971,27.612,4.326,234345.0,228580.0,4135.0
297,2021-02-22,28.989,0.649,27.509,4.239,13.894,14.846,20.331,26.131,61.415,72.568,10.112,111.62,27.94,4.036,234491.0,228697.0,4139.0
298,2021-02-23,28.66,0.695,27.706,7.571,19.298,15.616,20.438,37.83,73.556,72.915,12.779,128.649,27.998,3.785,234652.0,228810.0,4139.0
299,2021-02-24,28.649,0.619,27.068,8.528,19.455,16.373,20.037,40.614,79.892,70.585,15.936,131.73,27.91,3.466,234837.0,228942.0,4142.0
300,2021-02-25,28.546,0.657,25.953,6.508,14.275,15.892,20.396,41.831,70.878,70.768,12.395,144.281,27.618,3.474,235005.0,229080.0,4145.0
301,2021-02-26,29.006,0.667,25.984,4.812,14.389,14.824,24.978,36.565,71.371,71.569,14.184,141.205,27.932,3.729,235169.0,229233.0,4147.0
302,2021-02-27,29.049,0.617,25.944,5.974,13.302,15.342,22.028,28.299,60.034,71.87,12.278,142.715,28.042,3.975,235350.0,229424.0,4149.0
303,2021-02-28,28.125,0.669,24.788,4.871,10.77,12.432,32.657,21.444,51.549,75.502,11.298,109.525,27.456,3.676,235532.0,229603.0,4150.0
304,2021-03-01,29.094,0.598,24.642,4.481,11.958,13.18,23.831,22.228,58.979,70.968,11.094,145.203,27.682,3.742,235721.0,229783.0,4152.0
305,2021-03-02,29.327,0.634,24.68,5.127,12.731,13.82,27.606,33.337,66.744,69.765,10.567,126.648,28.255,3.712,235888.0,229961.0,4153.0
306,2021-03-03,29.186,0.672,25.133,5.784,14.609,15.566,25.74,46.055,81.082,68.078,12.204,147.075,28.194,3.576,236072.0,230131.0,4154.0
307,2021-03-04,28.927,0.595,24.623,5.279,12.601,14.379,27.587,41.37,72.605,69.328,11.481,145.258,27.564,3.608,236260.0,230298.0,4157.0
308,2021-03-05,29.092,0.661,24.781,7.321,13.66,17.152,23.646,36.83,78.724,70.013,14.301,138.571,27.042,3.614,236485.0,230487.0,4158.0
309,2021-03-06,29.235,0.692,24.859,5.9,12.839,14.958,22.378,33.102,76.894,72.651,13.23,139.444,26.948,3.608,236728.0,230708.0,4160.0
310,2021-03-07,29.845,0.647,23.967,5.295,10.075,12.921,25.07,31.332,57.186,72.456,12.684,143.632,26.764,3.71,236978.0,230936.0,4161.0
311,2021-03-08,29.715,0.651,23.589,5.995,9.292,13.162,26.563,20.467,46.021,72.299,20.071,135.739,27.202,3.459,237204.0,231172.0,4163.0
312,2021-03-09,29.993,0.638,23.871,5.495,8.471,12.195,37.676,16.941,38.857,71.679,20.07,143.195,27.92,3.329,237444.0,231399.0,4166.0
313,2021-03-10,30.142,0.639,23.263,7.012,8.765,13.878,32.788,14.916,41.187,72.112,14.012,150.942,28.698,3.409,237716.0,231630.0,4168.0
314,2021-03-11,30.261,0.684,22.558,4.966,10.029,12.452,19.101,14.423,44.924,70.089,10.48,151.323,28.808,1.81,238007.0,231893.0,4171.0
315,2021-03-12,29.471,0.662,22.578,5.639,11.251,13.815,19.463,18.494,48.956,70.011,11.556,151.396,28.358,1.496,238288.0,232151.0,4173.0
316,2021-03-13,29.465,0.709,22.812,5.378,12.124,14.041,22.758,28.429,53.977,70.234,15.697,141.981,28.27,1.528,238559.0,232402.0,4174.0
317,2021-03-14,30.107,0.672,22.633,5.462,11.601,14.028,22.871,24.285,52.146,68.646,11.966,145.351,28.216,1.761,238820.0,232663.0,4175.0
318,2021-03-15,29.917,0.654,23.314,5.489,12.518,14.277,23.221,23.115,59.355,71.022,16.675,145.738,28.34,1.521,239131.0,232929.0,4176.0
319,2021-03-16,29.618,0.707,23.216,5.92,12.268,14.69,26.066,25.124,66.085,73.183,12.171,140.001,28.35,1.378,239483.0,233166.0,4179.0
320,2021-03-17,29.432,0.701,23.248,6.76,13.161,16.224,22.406,28.596,69.266,72.804,11.495,120.604,28.15,1.616,239878.0,233414.0,4184.0
321,2021-03-18,29.881,0.701,22.295,5.415,12.546,14.238,22.093,37.27,83.556,71.012,12.774,129.881,28.268,1.48,240245.0,233661.0,4187.0
322,2021-03-19,29.712,0.711,22.097,4.459,11.558,12.502,22.004,43.89,102.374,72.122,14.528,140.535,28.57,1.546,240671.0,233925.0,4191.0
323,2021-03-20,29.583,0.792,30.291,4.817,13.903,14.161,22.856,52.002,108.804,74.428,11.017,146.391,28.668,1.487,241127.0,234184.0,4193.0
324,2021-03-21,30.18,0.976,34.263,4.9,13.004,13.605,21.391,37.688,85.309,73.537,11.212,144.931,28.344,1.521,241623.0,234441.0,4194.0
325,2021-03-22,30.423,0.8,30.511,6.286,11.839,14.158,23.197,35.993,81.889,72.483,9.212,135.61,28.114,1.969,242115.0,234702.0,4199.0
326,2021-03-23,30.183,0.793,24.799,6.024,10.723,13.578,23.656,44.578,108.797,73.589,11.681,140.903,28.568,1.779,242647.0,235000.0,4203.0
327,2021-03-24,30.273,0.779,24.186,6.174,11.703,14.173,27.06,50.277,113.979,73.306,13.262,132.429,28.478,1.569,243287.0,235325.0,4208.0
328,2021-03-25,30.329,0.939,24.986,7.921,11.893,15.793,25.898,54.721,110.314,73.952,9.447,135.99,28.762,1.527,243954.0,235654.0,4215.0
329,2021-03-26,30.731,0.877,25.214,6.874,11.648,14.005,22.056,42.617,97.519,74.19,10.681,137.706,28.572,1.746,244686.0,236048.0,4219.0
330,2021-03-27,30.632,0.831,25.731,7.772,12.217,15.829,24.006,33.887,78.629,72.16,9.025,127.954,28.706,1.806,245483.0,236472.0,4223.0
331,2021-03-28,30.618,0.851,25.726,7.712,12.348,16.699,27.048,25.315,62.996,72.472,8.689,129.628,28.498,1.852,246339.0,236911.0,4227.0
332,2021-03-29,30.69,0.802,27.353,4.578,10.401,12.29,29.758,19.717,51.976,72.894,6.783,132.846,28.326,2.187,247148.0,237375.0,4229.0
333,2021-03-30,32.26,0.818,27.061,4.161,10.734,12.153,30.909,22.545,67.641,67.913,7.177,199.377,28.712,2.289,248031.0,237900.0,4233.0
334,2021-03-31,31.907,0.827,25.506,3.694,11.217,11.917,28.714,20.016,61.975,70.912,10.775,143.64,29.038,2.256,248965.0,238467.0,4240.0
335,2021-04-01,31.957,0.841,24.549,3.775,10.44,11.372,29.93,23.071,64.847,70.846,10.322,148.701,28.682,2.327,250000.0,239056.0,4246.0
336,2021-04-02,33.093,0.956,25.477,3.524,12.181,12.074,33.013,36.99,89.205,65.552,11.994,153.445,28.858,2.052,251141.0,239724.0,4253.0
337,2021-04-03,31.781,0.863,25.457,3.369,10.485,11.123,28.416,30.042,83.577,71.441,10.362,140.17,28.97,2.365,252431.0,240454.0,4261.0
338,2021-04-04,31.363,0.711,25.456,3.392,9.088,10.2,28.271,24.391,70.852,73.766,10.962,128.608,28.83,2.075,253760.0,241246.0,4265.0
339,2021-04-05,31.486,0.783,25.056,3.028,6.579,8.461,34.094,20.23,74.261,73.013,10.372,136.152,28.606,2.126,255074.0,241808.0,4272.0
340,2021-04-06,30.929,0.769,25.311,3.17,6.944,8.729,37.0,23.122,63.907,72.512,9.771,114.271,28.624,1.872,256359.0,242324.0,4277.0
341,2021-04-07,30.746,0.786,26.594,4.474,9.073,10.868,42.364,27.032,74.198,71.161,8.805,131.746,28.678,2.01,257851.0,242880.0,4283.0
342,2021-04-08,30.785,0.803,25.028,3.556,8.595,10.129,42.841,29.067,84.549,70.294,9.888,124.832,28.976,2.389,259320.0,243395.0,4289.0
343,2021-04-09,30.446,0.671,25.3,3.584,8.265,9.594,40.223,27.24,69.669,69.332,10.084,113.421,28.836,2.031,261072.0,243909.0,4299.0
344,2021-04-10,30.838,0.904,27.198,5.412,8.182,11.302,28.288,26.522,70.059,71.715,11.666,121.415,28.368,2.05,263129.0,244435.0,4309.0
345,2021-04-11,31.126,0.703,28.274,5.779,8.037,11.454,31.9,24.129,65.018,71.541,11.675,139.424,28.52,1.845,265126.0,245041.0,4321.0
346,2021-04-12,31.351,0.659,27.109,4.207,7.291,9.538,28.747,15.218,41.614,70.746,10.612,142.206,28.732,2.081,267181.0,245751.0,4329.0
347,2021-04-13,31.323,0.847,25.549,5.489,7.147,10.613,27.11,16.288,51.159,70.845,11.339,125.14,28.554,1.939,269614.0,246604.0,4334.0
348,2021-04-14,30.664,0.819,25.972,7.204,8.618,13.293,28.273,16.251,48.38,73.056,12.574,92.371,28.556,1.696,272118.0,247630.0,4341.0
349,2021-04-15,29.66,0.774,23.259,5.691,7.884,11.062,27.536,10.687,32.451,74.284,12.595,109.262,28.276,1.974,274734.0,248990.0,4350.0
350,2021-04-16,30.882,0.754,23.613,4.941,9.139,11.606,30.138,20.359,48.471,73.187,12.517,140.53,28.54,2.131,277300.0,250516.0,4361.0
351,2021-04-17,31.801,0.767,22.778,4.24,8.715,10.582,27.477,19.71,48.71,71.648,12.712,143.236,28.498,2.222,280184.0,252173.0,4383.0
352,2021-04-18,32.0,0.699,21.288,4.189,7.143,9.901,29.28,10.56,40.82,72.155,11.19,144.335,28.982,2.352,283436.0,254025.0,4397.0
353,2021-04-19,32.22,0.821,21.826,3.63,8.668,10.535,30.178,22.508,53.701,72.663,12.769,138.906,28.868,2.366,286569.0,255960.0,4412.0
354,2021-04-20,32.105,0.734,21.896,3.096,7.926,9.48,28.701,18.556,53.122,72.274,12.843,126.645,28.586,2.488,290364.0,257927.0,4429.0
355,2021-04-21,31.91,0.691,22.863,3.766,7.305,9.75,28.431,15.721,47.135,72.949,10.764,149.248,28.878,2.421,294073.0,260367.0,4447.0
356,2021-04-22,31.466,0.651,23.707,3.544,8.605,10.188,32.73,17.532,46.59,72.501,10.054,134.006,28.804,2.354,297814.0,262939.0,4471.0
357,2021-04-23,32.045,0.63,20.916,3.566,8.099,9.905,30.138,16.908,47.802,71.072,10.3,121.108,28.988,2.39,301541.0,265859.0,4509.0
358,2021-04-24,32.028,0.6,20.91,4.224,7.998,10.329,30.434,18.985,51.284,72.177,11.269,123.996,29.134,2.096,305570.0,269526.0,4535.0
359,2021-04-25,31.97,0.563,22.298,3.24,6.325,8.471,28.507,20.105,46.919,72.137,11.059,135.367,28.904,2.188,309899.0,273797.0,4564.0
360,2021-04-26,31.776,0.647,22.135,3.295,6.679,8.724,31.521,22.565,57.452,70.714,11.356,140.924,28.914,2.334,314074.0,278330.0,4599.0
361,2021-04-27,32.03,0.7,20.69,3.445,6.7,9.05,33.766,20.765,52.982,71.43,11.444,141.0,29.062,2.135,318614.0,282849.0,4626.0
362,2021-04-28,32.265,0.654,20.009,4.222,8.051,10.427,35.394,23.286,58.076,71.588,12.52,140.452,29.204,2.17,323452.0,287496.0,4658.0
363,2021-04-29,32.361,0.703,20.589,3.698,7.862,9.779,34.107,21.071,52.189,70.205,11.955,138.908,29.114,2.174,328520.0,292511.0,4698.0
364,2021-04-30,31.771,0.567,20.571,3.891,7.715,9.808,32.487,16.516,58.535,72.425,12.475,135.712,29.154,2.172,333804.0,297838.0,4741.0
365,2021-05-01,31.548,0.629,21.778,4.011,6.786,9.364,41.379,12.491,54.121,71.594,12.416,140.058,28.88,2.181,339797.0,303531.0,4788.0
366,2021-05-02,31.539,0.504,21.084,3.488,5.76,8.139,39.542,6.809,38.912,70.394,11.844,144.705,29.066,2.041,345966.0,309233.0,4817.0
367,2021-05-03,31.551,0.557,21.108,3.879,5.875,8.654,38.399,7.568,49.815,69.93,11.649,147.9,28.944,2.011,352260.0,314617.0,4855.0
368,2021-05-04,31.692,0.544,20.626,4.646,6.082,9.718,34.186,8.103,37.669,69.04,12.259,147.009,29.162,2.191,358573.0,320457.0,4891.0
369,2021-05-05,31.686,0.587,20.248,4.686,6.02,9.476,30.521,8.532,29.553,69.724,12.184,147.592,29.204,2.104,364081.0,326212.0,4949.0
370,2021-05-06,31.748,0.593,19.988,4.358,5.717,8.994,27.729,7.885,23.508,70.426,12.563,139.226,29.358,2.094,370596.0,332259.0,5018.0
371,2021-05-07,31.89,0.646,20.244,3.819,5.928,8.701,34.001,6.291,22.468,70.108,12.955,146.529,29.22,2.255,377042.0,338893.0,5078.0
372,2021-05-08,31.68,0.726,20.536,3.489,6.801,8.902,30.834,8.852,28.331,70.301,13.186,144.854,28.008,2.054,383644.0,345633.0,5150.0
373,2021-05-09,31.904,0.613,19.75,3.695,6.74,9.081,30.563,7.625,27.882,70.092,12.98,150.792,27.346,1.99,390589.0,352517.0,5206.0
374,2021-05-10,31.979,0.636,19.463,3.132,6.026,8.141,28.176,7.009,26.034,70.348,8.805,150.285,27.338,2.212,397498.0,357069.0,5273.0
375,2021-05-11,32.31,0.624,19.796,3.064,6.269,8.401,24.641,9.205,39.259,69.841,7.109,151.794,27.492,2.574,404733.0,361652.0,5365.0
376,2021-05-12,31.924,0.694,19.571,3.156,6.43,8.375,24.387,24.346,82.908,72.019,7.928,127.99,27.428,2.571,412505.0,366434.0,5455.0
377,2021-05-13,31.982,0.666,18.484,2.931,5.931,7.961,30.67,34.078,78.881,72.566,6.519,139.324,27.472,2.587,419261.0,371136.0,5543.0
378,2021-05-14,31.981,0.704,18.655,3.025,6.151,8.622,30.911,40.302,96.301,72.265,7.672,136.26,27.464,2.586,425603.0,375669.0,5618.0
379,2021-05-15,31.852,0.686,19.524,2.785,5.915,7.944,32.817,7.625,37.886,68.547,7.789,133.114,27.534,2.835,432344.0,380274.0,5700.0
380,2021-05-16,31.539,0.726,17.479,2.75,5.401,7.523,30.68,9.792,42.876,70.505,7.295,122.639,27.54,2.768,438391.0,385297.0,5761.0
381,2021-05-17,32.001,0.684,18.399,2.825,6.005,8.066,27.63,12.756,50.89,70.776,8.045,148.989,27.564,2.602,444371.0,390364.0,5851.0
382,2021-05-18,32.009,0.726,18.171,2.706,5.57,7.618,28.327,21.826,65.789,71.977,7.693,145.74,27.732,2.825,450267.0,395873.0,5939.0
