,Date,AT_avg,CO_avg,NH3_avg,NO_avg,NO2_avg,NOx_avg,Ozone_avg,PM2.5_avg,PM10_avg,RH_avg,SO2_avg,SR_avg,Temp_avg,WS_avg,Confirmed,Recovered,Deceased
230,2020-12-17,25.357,0.996,29.659,32.045,30.988,58.447,24.304,92.169,150.088,78.666,10.761,121.089,27.15,0.828,284990,266112,11013
231,2020-12-18,26.075,0.96,31.768,38.354,33.007,63.635,26.647,83.669,150.109,72.909,11.066,125.696,26.755,0.888,285632,266456,10970
232,2020-12-19,26.202,0.834,30.64,36.837,35.117,63.538,26.519,76.947,137.155,64.368,10.183,124.885,27.215,0.924,286264,266712,10980
233,2020-12-20,25.74,0.711,27.262,27.886,28.321,52.083,33.502,73.324,128.159,59.987,11.673,100.005,26.58,1.386,286850,267010,10996
234,2020-12-21,25.68,0.701,28.496,24.053,37.495,54.639,31.264,62.651,118.73,55.329,11.579,144.101,26.145,1.002,287313,267703,11008
235,2020-12-22,24.534,0.834,30.486,34.791,45.409,70.743,31.902,68.067,138.216,56.267,12.644,126.256,25.435,1.285,287816,268297,11019
236,2020-12-23,24.27,0.967,32.885,40.144,47.207,76.828,35.845,79.428,151.258,60.075,11.331,124.675,24.985,1.196,288561,268582,11033
237,2020-12-24,24.418,0.951,32.607,33.547,42.867,66.726,33.712,87.792,159.623,63.4,11.557,129.502,26.45,1.032,289204,269291,11045
238,2020-12-25,25.798,1.141,32.194,39.437,44.241,74.25,38.326,90.569,171.652,64.585,12.405,119.56,26.845,0.911,289800,269672,11056
239,2020-12-26,26.475,1.068,30.93,34.12,43.845,66.057,39.424,87.251,163.822,64.641,12.695,120.356,27.38,1.048,290336,270152,11068
240,2020-12-27,25.531,0.953,29.669,24.247,37.146,53.872,45.264,95.44,170.598,70.065,12.142,118.256,26.355,0.901,290914,270628,11076
241,2020-12-28,23.496,0.758,27.392,16.433,31.745,42.02,33.78,68.055,145.882,56.892,10.523,136.982,23.935,1.31,291471,270664,11088
242,2020-12-29,22.742,0.914,33.097,29.441,37.503,60.048,31.133,82.911,169.359,63.086,11.072,123.243,23.29,1.38,292008,271117,11094
243,2020-12-30,23.511,1.087,35.148,31.757,37.772,63.12,30.23,97.819,191.761,69.523,10.752,113.931,24.045,1.121,292722,271708,11107
244,2020-12-31,25.362,1.145,30.992,27.295,37.101,59.487,38.869,102.582,186.703,66.651,11.609,116.645,26.145,0.972,293436,272134,11116
245,2021-01-01,26.105,1.258,33.239,30.402,42.088,62.386,39.047,112.599,193.455,72.459,13.297,109.762,26.92,0.921,294067,273135,11125
246,2021-01-02,25.358,1.099,26.385,19.824,31.085,47.286,32.998,112.302,196.441,77.044,10.443,107.796,25.97,0.934,294660,273634,11132
247,2021-01-03,24.471,0.995,23.38,21.781,31.057,49.087,44.116,98.405,181.873,71.809,11.687,117.703,24.68,0.95,295241,274321,11135
248,2021-01-04,24.192,1.052,24.494,20.884,38.377,51.579,42.06,104.51,187.608,69.296,12.736,94.067,24.74,1.003,294986,276034,11138
249,2021-01-05,24.213,0.952,25.028,15.875,30.276,42.778,49.949,109.129,187.836,68.064,12.259,108.827,24.725,1.091,295525,276416,11147
250,2021-01-06,24.238,1.032,26.42,18.361,36.328,48.869,40.896,124.345,217.301,67.913,14.007,125.368,24.685,1.057,296320,276811,11155
251,2021-01-07,25.607,1.072,28.667,22.987,41.254,56.587,37.836,123.059,220.816,68.906,12.588,124.36,25.93,0.929,296985,277191,11162
252,2021-01-08,25.648,1.141,26.459,32.168,35.492,60.663,19.019,122.808,207.838,80.759,14.255,77.866,26.235,0.841,297639,277664,11173
253,2021-01-09,26.074,1.028,26.813,28.195,31.075,53.109,21.188,110.293,190.519,79.558,11.381,113.516,26.6,0.955,298235,278498,11181
254,2021-01-10,26.962,1.068,26.993,27.367,27.731,51.135,28.483,106.835,178.183,77.447,13.741,131.089,27.805,0.962,298892,279643,11186
255,2021-01-11,27.409,1.096,26.567,26.131,32.727,51.185,27.575,92.492,163.616,74.767,12.881,118.308,28.28,0.984,299326,279882,11193
256,2021-01-12,27.554,1.099,30.601,28.3,38.1,56.62,38.99,91.569,167.723,72.135,12.256,124.663,28.465,0.968,299799,280323,11200
257,2021-01-13,27.182,0.924,25.987,24.922,37.212,54.851,30.952,80.539,159.646,66.667,13.539,140.052,27.865,1.036,300474,280853,11212
258,2021-01-14,25.794,0.864,28.638,28.316,35.848,60.431,42.64,81.794,162.553,67.64,12.809,143.357,26.49,1.021,301081,281642,11221
259,2021-01-15,24.558,0.749,28.862,27.108,31.82,53.676,38.38,62.123,124.606,71.47,11.3,150.481,25.105,1.072,301655,282433,11229
260,2021-01-16,24.493,0.809,27.578,33.711,42.394,66.418,42.426,65.42,131.698,64.741,12.114,155.94,24.665,1.216,302226,283135,11237
261,2021-01-17,24.89,0.873,23.478,34.217,34.392,64.326,35.291,73.582,141.523,67.991,11.029,132.257,25.245,1.18,302757,283845,11244
262,2021-01-18,24.548,0.72,23.16,20.293,30.816,47.825,40.41,46.81,109.063,67.052,9.669,145.215,26.005,0.923,303152,284331,11251
263,2021-01-19,27.251,1.089,24.569,46.387,39.765,79.286,41.872,78.317,161.426,61.926,14.806,126.331,26.415,0.953,303625,284817,11259
264,2021-01-20,27.251,1.087,28.637,43.443,44.268,77.11,39.441,80.999,159.785,59.077,13.561,150.603,26.165,0.932,304126,285307,11268
265,2021-01-21,26.115,0.962,23.44,27.63,38.026,59.52,54.827,92.892,173.962,60.444,14.822,149.317,24.945,1.253,304653,285810,11278
266,2021-01-22,24.545,1.126,23.644,28.926,43.368,66.969,42.582,110.593,204.12,67.929,13.196,141.862,24.84,1.235,305136,286510,11287
267,2021-01-23,25.41,1.14,22.326,30.213,42.59,65.883,45.604,109.267,205.472,65.868,15.278,138.776,25.985,1.66,305571,287012,11297
268,2021-01-24,25.721,0.856,22.01,28.777,35.158,60.241,38.401,76.814,166.465,63.797,12.617,148.781,26.01,2.487,306050,287515,11304
269,2021-01-25,24.148,0.895,22.708,22.181,40.678,58.618,47.125,93.428,221.079,61.172,12.269,143.023,24.19,2.468,306398,288023,11311
270,2021-01-26,23.456,0.954,23.744,22.897,41.169,56.176,54.321,96.311,201.355,66.139,13.884,131.564,23.44,2.539,306740,288801,11317
271,2021-01-27,23.052,1.119,22.518,27.038,42.573,63.667,36.422,97.609,188.816,68.537,11.252,147.456,23.125,2.368,307175,289300,11323
272,2021-01-28,23.133,1.125,23.028,29.089,40.187,66.021,39.909,104.736,199.351,69.124,10.667,141.549,23.275,2.253,307569,289811,11330
273,2021-01-29,23.234,1.158,24.262,35.603,46.448,73.654,36.968,94.719,194.524,66.532,12.355,139.9,23.555,2.403,308063,290400,11338
274,2021-01-30,24.366,1.141,31.703,42.547,43.919,79.908,32.374,90.229,178.645,61.922,12.338,143.087,24.86,2.7,308492,290469,11345
275,2021-01-31,24.707,1.111,26.892,44.035,41.368,73.463,33.931,81.546,162.837,59.38,13.999,136.476,24.945,1.234,308975,290913,11356
276,2021-02-01,26.294,1.064,27.066,25.838,44.21,61.802,40.621,87.668,169.075,59.862,12.862,132.135,26.18,0.993,309303,291373,11361
277,2021-02-02,27.001,0.961,25.669,28.463,35.789,57.199,36.302,81.203,158.798,54.166,13.486,145.379,28.905,1.068,309637,291828,11368
278,2021-02-03,25.951,1.051,26.467,38.952,41.587,73.917,32.063,81.909,164.874,56.748,15.205,145.434,26.89,0.942,310141,292225,11375
279,2021-02-04,25.237,0.999,31.244,33.029,42.308,70.472,38.518,87.749,172.434,60.061,15.353,138.909,26.015,0.949,310604,292661,11380
280,2021-02-05,25.063,1.103,28.114,22.627,34.444,53.124,39.511,71.507,149.285,58.683,15.06,145.853,25.675,1.934,311019,292968,11384
281,2021-02-06,25.61,1.087,27.559,24.896,39.63,57.322,32.654,68.51,149.525,47.339,16.415,149.564,25.995,1.493,311433,293417,11388
282,2021-02-07,26.682,1.016,29.351,16.565,34.172,47.251,48.56,58.371,129.153,40.624,14.512,158.808,27.58,1.256,311881,294089,11392
283,2021-02-08,26.28,1.028,30.395,21.838,42.009,54.507,38.706,61.022,138.462,43.395,14.921,165.936,27.105,2.581,312280,294630,11395
284,2021-02-09,25.957,1.067,29.351,32.251,43.887,69.259,37.131,70.07,159.087,47.684,17.354,164.216,26.515,1.23,312655,295044,11398
285,2021-02-10,25.259,1.31,37.312,45.241,47.524,82.404,38.775,92.291,186.095,58.107,16.823,155.207,25.495,1.619,313213,295521,11402
286,2021-02-11,25.001,1.327,32.232,47.914,47.076,82.94,36.937,111,213.025,61.2,16.244,137.277,25.995,1.749,312303,295846,11405
287,2021-02-12,25.221,1.246,34.066,47.882,46.211,85.915,40.11,99.429,198.039,63.732,17.35,141.728,25.835,1.179,312902,296757,11409
288,2021-02-13,25.635,0.933,27.648,29.085,39.91,61.015,41.731,69.859,148.187,60.852,16.125,151.069,25.77,1.225,313431,297199,11415
289,2021-02-14,25.348,0.788,28.313,24.477,31.914,50.9,45.938,55.659,128.807,69.443,12.86,145.905,25.875,1.297,314076,297608,11419
290,2021-02-15,24.916,0.721,24.318,22.177,25.723,43.281,35.389,43.754,99.831,70.821,11.796,151.476,25.485,1.346,314569,298170,11422
291,2021-02-16,24.6,0.651,24.685,22.741,25.991,41.352,28.926,40.249,90.647,78.016,11.379,151.981,27.264,1.57,315030,298510,11425
292,2021-02-17,24.753,0.725,26.878,20.152,31.395,47.616,39.306,51.977,115.759,73.528,11.917,160.447,28.754,1.382,315751,298933,11428
293,2021-02-18,25.869,1.036,28.263,30.667,46.95,65.893,42.373,92.183,192.495,68.716,14.463,137.323,28.399,1.388,316487,299412,11432
294,2021-02-19,26.219,0.764,24.017,19.907,38.236,50.64,39.695,45.763,103.259,60.774,13.196,159.612,28.584,1.391,317310,299848,11437
295,2021-02-20,26.581,0.811,26.145,29.256,35.387,58.61,32.688,51.388,116.943,56.852,17.126,167.351,28.759,1.302,318207,300438,11440
296,2021-02-21,27.771,0.76,25.072,21.243,34.971,47.665,42.241,54.192,115.99,50.874,17.73,171.615,29.504,1.077,319128,300959,11446
297,2021-02-22,28.037,0.924,25.018,24.773,41.211,58.901,42.464,58.921,131.573,55.496,16.67,168.304,29.664,0.866,319889,301593,11446
298,2021-02-23,27.707,1.095,26.292,36.598,47.558,72.729,47.515,78.758,169.091,58.417,17.492,156.767,29.564,1.041,320532,302094,11454
299,2021-02-24,28.075,1.355,29.787,49.352,50.164,91.023,42.228,93.368,194.058,58.45,19.138,156.213,29.874,1.031,321699,302473,11458
300,2021-02-25,27.636,1.093,28.355,38.379,41.142,72.782,33.328,72.651,154.38,56.423,19.354,160.196,28.61,1.247,322844,302930,11463
301,2021-02-26,27.4,0.749,22.391,23.573,32.567,51.838,35.732,49.864,118.906,61.005,15.807,173.469,27.895,1.007,323879,303645,11466
302,2021-02-27,28.029,0.756,23.181,21.074,35.817,50.664,33.357,50.19,122.513,60.602,15.283,199.117,28.82,1.128,324866,304446,11470
303,2021-02-28,28.181,0.839,23.94,22.586,35.324,50.906,43.017,59.568,129.253,57.527,17.525,205.363,29.04,1.375,325917,305273,11475
304,2021-03-01,28.691,0.993,25.196,31.518,40.356,65.066,39.353,69.519,156.142,55.575,17.596,207.162,29.26,2.35,326772,306129,11479
305,2021-03-02,28.299,1.027,24.821,40.59,37.239,72.483,32.901,68.503,170.134,52.01,18.474,217.579,28.98,2.494,327621,307052,11481
306,2021-03-03,28.074,0.957,28.034,29.503,45.4,66.088,47.395,73.001,166.239,49.762,20.119,213.954,28.765,2.042,328742,307786,11487
307,2021-03-04,28.342,1.131,28.304,31.441,46.562,69.491,42.792,86.026,186.995,54.445,20.64,202.859,28.48,1.991,329846,308436,11492
308,2021-03-05,28.305,1.261,30.527,34.864,45.348,73.104,34.2,82.965,187.389,59.826,18.142,189.342,28.418,1.773,331020,309591,11495
309,2021-03-06,27.257,0.764,27.201,24.571,28.493,48.148,33.038,64.764,143.425,76.289,14.858,201.59,28.305,1.311,332208,310844,11500
310,2021-03-07,27.428,0.859,30.434,38.41,29.001,59.699,22.008,52.157,128.1,60.532,15.175,207.971,28.39,1.387,333569,311864,11504
311,2021-03-08,27.347,0.883,37.614,40.087,35.464,62.688,23.511,47.8,125.423,57.378,18.498,215.677,27.745,1.473,334583,312820,11508
312,2021-03-09,28.268,0.856,35.753,29.896,39.924,64.261,35.935,63.969,153.212,60.095,22.009,196.97,28.51,1.404,335595,313871,11510
313,2021-03-10,27.952,0.913,32.915,33.232,40.082,66.057,36.878,61.034,148.331,63.567,22.719,188.292,29.789,0.952,337134,314759,11515
314,2021-03-11,27.13,0.679,29.362,24.32,26.888,46.685,27.006,47.444,117.45,69.48,20.529,194.515,29.264,1.009,338643,315671,11519
315,2021-03-12,27.363,0.766,31.896,31.847,29.561,53.944,22.266,45.553,114.242,65.59,19.703,204.645,29.534,1.157,340290,316792,11523
316,2021-03-13,28.9,0.823,39.112,24.817,36.769,55.237,49.148,68.81,164.5,55.948,22.402,203.135,30.199,0.973,341999,317830,11528
317,2021-03-14,28.745,0.909,33.522,24.754,38.076,57.023,46.628,68.613,163.684,51.341,22.423,205.558,30.239,0.883,343962,318995,11535
318,2021-03-15,28.885,1.009,29.275,32.862,39.111,61.873,40.959,66.268,167.718,52.535,19.604,235.755,30.319,0.914,345675,319927,11539
319,2021-03-16,28.753,0.861,29.408,38.74,36.606,65.802,31.943,62.372,158.78,50.251,23.884,209.648,30.354,1.681,347597,321291,11543
320,2021-03-17,28.903,0.885,29.861,33.108,36.963,63.07,41.773,69.842,171.922,54.96,16.276,184.902,30.379,1.423,349974,322107,11551
321,2021-03-18,28.27,0.81,28.103,26.739,35.562,53.812,33.252,60.163,149.842,61.359,19.83,183.803,30.069,0.945,352851,323230,11559
322,2021-03-19,27.729,0.714,27.785,27.121,28.827,48.852,32.369,59.912,165.127,63.236,17.81,196.595,29.649,1.366,355914,324584,11569
323,2021-03-20,27.147,0.556,25.716,19.888,21.53,37.153,20.774,62.71,187.595,69.206,14.744,224.344,29.224,1.091,358896,326390,11576
324,2021-03-21,27.773,0.673,25.206,23.919,24.253,43.421,30.161,62.179,159.226,69.055,19.33,201.728,29.519,0.959,362675,328092,11586
325,2021-03-22,27.865,0.727,23.866,24.46,26.486,44.4,29.974,59.06,143.271,71.808,17.917,188.019,29.394,1.026,365937,329751,11596
326,2021-03-23,28.842,0.874,25.966,30.406,32.371,56.129,36.638,70.708,163.334,57.124,19.412,191.66,31.299,1.093,369451,330328,11604
327,2021-03-24,30.028,1.11,30.149,25.029,36.377,53.568,50.615,83.96,185.18,52.417,21.06,197.227,30.835,1.123,374641,332713,11610
328,2021-03-25,30.755,1.084,30.91,33.992,36.601,64.051,35.845,71.45,169.798,40.328,20.704,214.794,31.78,1.129,380146,335063,11623
329,2021-03-26,30.575,1.143,46.177,39.003,41.49,70.74,47.75,77.341,186.159,41.393,23.203,224.531,32.595,0.981,385661,336690,11633
330,2021-03-27,30.939,1.332,35.91,45.041,52.301,86.301,51.569,83.055,200.686,39.117,29.331,249.17,32.325,1.145,391791,339331,11645
331,2021-03-28,28.605,1.142,36.778,37.725,35.386,63.48,37.508,72.43,165.925,65.357,22.225,195.316,29.3,1.189,398724,342522,11653
332,2021-03-29,28.53,0.763,24.148,17.535,16.288,31.169,30.648,54.28,122.624,74.776,14.874,194.115,28.753,1.2,404614,345749,11665
333,2021-03-30,27.563,0.62,24.34,19.398,18.41,32.684,22.364,26.937,81.85,74.044,14.029,220.15,29.12,1.184,409374,349005,11675
334,2021-03-31,27.342,0.62,23.916,25.253,16.373,37.537,16.738,31.828,89.185,75.807,14.777,230.503,28.105,1.007,414773,352173,11690
335,2021-04-01,27.993,0.576,23.098,20.276,13.791,31.688,19.695,50.464,147.109,76.745,16.427,213.313,28.84,0.876,423419,355944,11708
336,2021-04-02,27.832,0.49,21.663,18.85,15.041,31.051,24.009,62.512,161.245,72.229,14.937,219.97,28.68,0.885,432367,361985,11727
337,2021-04-03,27.504,0.459,18.669,17.673,16.48,29.78,24.459,43.692,128.025,74.431,17.089,194.996,28.11,0.981,441475,367899,11754
338,2021-04-04,28.143,0.42,19.274,15.78,13.375,26.034,30.348,39.373,102.989,73.419,15.785,210.006,28.635,0.837,452681,373113,11779
339,2021-04-05,28.282,0.509,21.155,21.616,15.226,33.319,25.216,33.144,88.865,73.674,14.356,212.233,29.69,0.867,462560,376484,11800
340,2021-04-06,29.227,0.645,23.903,24.788,22.449,42.487,32.026,44.418,116.915,61.765,17.202,219.331,30.18,0.911,472600,380398,11832
341,2021-04-07,28.932,0.578,21.219,20.553,17.771,36.553,28.306,38.522,108.245,67.925,17.344,205.829,29.93,0.831,483042,386992,11856
342,2021-04-08,27.959,0.53,19.815,23.712,15.896,36.634,21.77,35.608,98.92,76.264,16.904,153.984,29.01,1.231,491980,395378,11881
343,2021-04-09,28.024,0.502,20.819,24.703,18.515,37.951,27.057,43.023,119.789,76.687,15.038,196.72,28.935,2.335,501182,400173,11916
344,2021-04-10,28.327,0.482,19.699,21.784,15.271,34.023,28.653,45.811,133.126,75.13,12.458,207.838,28.52,2.4,510512,407805,11944
345,2021-04-11,28.832,0.525,18.296,22.084,15.574,35.031,30.051,41.128,107.773,71.594,15.641,199.479,28.838,2.268,520498,416287,12023
346,2021-04-12,29.378,0.557,18.68,22.683,19.684,38.811,25.991,38.627,106.798,70.386,17.633,198.541,31.32,2.358,527391,425091,12066
347,2021-04-13,29.767,0.542,19.212,20.663,18.65,35.39,28.146,45.237,106.801,70.018,17.738,183.36,30.895,2.291,535264,435953,12093
348,2021-04-14,29.594,0.427,14.929,15.831,14.685,27.842,35.01,38.971,91.143,73.572,15.853,195.561,30.615,2.053,545195,445272,12147
349,2021-04-15,28.842,0.44,17.268,13.124,15.932,26.41,32.364,37.978,88.648,75.343,11.238,208.59,30.155,0.808,553404,455293,12197
350,2021-04-16,28.45,0.429,16.698,14.555,15.153,25.677,22.82,29.789,74.563,75.057,11.757,230.688,29.445,0.85,562207,464397,12250
351,2021-04-17,28.338,0.382,15.123,14.635,12.823,25.382,19.976,25.849,68.35,76.171,11.86,204.523,29.665,0.88,571018,471080,12301
352,2021-04-18,28.911,0.456,14.312,14.325,13.204,25.266,30.251,34.157,79.004,76.349,12.217,227.473,29.17,1.234,579486,479221,12354
353,2021-04-19,29.388,0.376,12.974,13.187,12.421,23.296,22.315,34.753,87.852,74.533,14.111,223.751,30.7,1.088,586867,487882,12412
354,2021-04-20,28.858,0.36,14.703,16.152,11.693,25.746,18.077,24.773,62.63,75.172,14.471,223.466,29.82,1.014,594059,497676,12446
355,2021-04-21,28.702,0.372,13.885,16.012,11.632,25.071,16.527,24.517,63.334,75.438,13.758,217.767,29.535,0.957,601713,504466,12508
356,2021-04-22,28.739,0.382,13.487,14.36,12.828,25.032,23.883,29.592,73.341,73.72,14.557,197.436,29.955,0.964,609080,512558,12583
357,2021-04-23,29.028,0.336,14.902,15.703,16.545,27.534,23.74,31.518,78.673,66.036,14.734,228.839,30.08,0.943,616279,521104,12655
358,2021-04-24,28.457,0.531,14.339,16.772,13.315,28.009,25.391,30.732,74.823,73.083,15.594,249.276,29.475,1.031,622146,529817,12726
359,2021-04-25,29.658,0.699,14.144,14.306,13.828,25.777,25.198,32.601,90.566,71.527,15.606,229.944,30.825,0.985,627644,537944,12790
360,2021-04-26,29.838,0.687,12.781,12.17,12.439,22.622,31.694,63.01,160.238,76.718,14.622,217.196,30.995,1.029,631484,544958,12861
361,2021-04-27,29.609,0.567,14.148,13.837,14.792,25.626,31.31,68.056,176.097,73.904,14.104,217.104,30.82,1.04,635483,552482,12920
362,2021-04-28,29.246,0.599,14.159,15.401,15.671,26.801,22.414,42.398,109.493,74.853,14.788,225.801,30.545,1.066,640409,557948,12954
363,2021-04-29,29.384,0.57,13.699,15.469,12.953,25.995,18.081,28.619,75.392,75.187,15.662,210.952,30.68,0.921,644583,562738,13036
364,2021-04-30,29.152,0.575,12.682,18.231,13.418,28.284,15.882,29.829,83.409,76.625,14.759,228.381,39.515,0.951,648471,568083,13125
365,2021-05-01,29.634,0.548,12.858,16.615,12.795,26.351,23.677,29.833,80.047,73.297,15.173,186.329,41.855,0.911,652368,574202,13215
366,2021-05-02,29.391,0.568,12.633,16.079,13.579,27.518,22.212,33.076,85.027,73.595,14.423,187.826,38.445,0.878,655997,579614,13294
367,2021-05-03,29.811,0.661,14.973,16.044,17.021,31.041,36.76,42.301,99.032,69.176,15.597,239.251,43.8,0.924,658621,583589,13372
368,2021-05-04,29.941,0.449,13.495,21.357,19.735,34.452,26.318,35.257,92.301,72.768,15.59,239.251,44,0.98,661175,589571,13434
369,2021-05-05,29.528,0.492,12.835,24.81,17.715,36.221,23.39,33.972,85.079,76.324,15.757,231.133,30.834,1.039,665057,593664,13511
370,2021-05-06,29.404,0.452,14.423,30.334,16.261,40.875,17.809,30.277,79.904,76.438,15.459,233.577,30.749,0.95,668085,597160,13580
371,2021-05-07,29.756,0.446,13.841,21.411,15.558,31.617,19.051,31.456,82.488,76.084,15.691,215.511,43.78,1.128,671125,601545,13651
372,2021-05-08,30.079,0.488,11.803,29.153,13.525,39.147,19.255,29.399,78.372,74.458,15.648,247.369,30.839,1.537,673235,604858,13713
373,2021-05-09,29.546,0.525,12.93,24.42,15.254,34.799,22.794,29.209,88.207,75.755,15.47,225.828,42.88,1.422,675630,608866,13781
374,2021-05-10,29.348,0.441,15.933,24.563,17.143,35.032,17.918,30.286,85.711,72.402,15.52,233.615,44.3,2.053,677412,614663,13855
375,2021-05-11,29.069,0.448,15.907,21.313,16.528,31.395,16.745,30.625,74.925,72.086,16.711,245.86,30.609,2.025,679129,623205,13906
376,2021-05-12,29.298,0.418,11.892,21.036,14.215,31.627,17.37,24.183,68.869,70.022,18.506,252.519,30.634,1.956,681233,628786,13972
377,2021-05-13,29.087,0.429,11.096,21.53,16.909,32.627,20.548,28.669,77.842,69.614,18.571,218.656,43.655,1.769,683185,630900,14040
378,2021-05-14,29.371,0.368,12.724,26.934,18.417,28.281,23.446,26.791,74.162,71.338,18.378,237.727,30.569,2.11,684845,632977,14102
379,2021-05-15,30.628,0.511,13.814,19.715,21.978,35.258,31.419,50.908,110.506,66.382,19.718,140.403,44.42,2.441,686295,636091,14164
380,2021-05-16,31.01,0.402,11.211,17.429,20.41,30.708,26.555,25.17,80.158,64.057,19.509,133.799,29.397,2.484,687830,638057,14224
381,2021-05-17,26.379,0.256,11.489,20.625,16.741,30.268,20.902,19.576,52.878,85.844,19.58,83.729,41.095,3.359,689062,640035,14272
382,2021-05-18,27.911,0.332,10.968,18.278,15.14,26.45,12.799,22.083,59.735,85.126,13.835,122.406,42.745,1.992,690023,641909,14316
383,2021-05-19,27.283,0.382,19.15,23.562,18.234,35.437,17.937,21.627,61.041,86.001,12.063,139.152,42.435,1.059,691352,645516,14373
384,2021-05-20,28.508,0.423,23.8,25.318,20.317,36.095,18.207,42.65,121.915,79.771,15.419,215.96,29.994,0.86,692785,647377,14410
385,2021-05-21,29.138,0.415,16.536,24.819,15.148,34.817,21.948,40.386,118.022,76.908,15.733,266.117,43.16,0.803,694200,649128,14464
386,2021-05-22,29.442,0.382,27.677,26.965,17.521,37.576,20.67,35.68,103.092,74.382,15.135,218.338,42.418,1.099,695483,650691,14516
387,2021-05-23,29.369,0.362,15.189,26.135,18.066,37.196,20.648,32.065,89.242,75.805,14.377,238.146,42.418,0.913,696910,652007,14565
388,2021-05-24,29.588,0.338,15.185,26.946,28.802,38.866,15.837,29.383,82.237,76.272,13.757,245.232,42.418,1.059,697959,652972,14613
389,2021-05-25,29.602,0.284,13.228,21.931,26.924,35.042,17.071,28.816,82.686,76.945,13.271,278.009,43.67,1.092,698988,654398,14650
390,2021-05-26,29.562,0.268,12.384,19.841,17.49,30.564,17.015,23.808,74.728,73.25,12.843,241.542,43.735,1.15,700340,655484,14684
391,2021-05-27,29.596,0.285,10.831,19.81,27.355,33.821,15.198,25.455,65.783,74.855,13.905,222.464,43.84,1.268,701598,656089,14720
392,2021-05-28,29.769,0.303,11.336,23.09,15.271,36.027,16.144,29.535,72.31,76.887,14.534,245.504,43.905,1.153,702522,656861,14750
393,2021-05-29,29.59,0.308,9.621,24.049,23.391,35.565,15.996,43.75,85.014,77.824,14.495,196.039,43.44,0.967,703560,658056,14775
394,2021-05-30,29.992,0.339,10.728,24.749,14.86,35.042,15.288,30.758,75.128,74.603,15.082,247.478,42.418,1.079,704622,659675,14797
395,2021-05-31,28.809,0.405,13.602,25.472,19.686,37.554,20.294,30.79,70.517,78.893,15.501,153.208,42.418,0.972,705288,663468,14826
396,2021-06-01,29.016,0.396,12.944,26.91,17.996,39.005,15.935,30.074,63.949,79.853,15.724,221.915,42.418,1.055,706118,668976,14849
397,2021-06-02,28.392,0.425,13.225,28.533,18.717,41.832,23.113,26.111,58.367,81.948,15.244,170.435,42.418,0.826,707041,671527,14880
398,2021-06-03,29.544,0.396,14.934,26.233,21.238,42.131,25.766,24.992,59.797,72.261,14.758,257.565,42.418,1.46,708026,672713,14907
399,2021-06-04,29.164,0.37,14.586,23.598,20.954,41.672,18.696,24.633,56.998,72.841,14.362,229.533,42.418,1.475,708994,673644,14922
400,2021-06-05,28.643,0.429,13.852,23.774,22.66,41.071,22.671,29.684,64.7,75.258,14.712,169.036,42.418,1.492,709857,674615,14951
401,2021-06-06,27.709,0.402,14.903,24.815,21.364,38.474,23.726,29.245,62.788,77.506,13.759,245.208,37.568,1.759,710643,675454,14971
402,2021-06-07,27.702,0.391,18.107,28.793,19.597,38.78,19.845,25.731,56.609,80.953,13.714,176.641,42.418,1.661,711373,676602,14999
403,2021-06-08,26.829,0.383,16.219,28.222,18.489,40.606,17.529,23.842,54.181,86.728,15.266,135.616,39.763,1.622,712055,677226,15006
404,2021-06-09,25.235,0.357,19.58,30.476,21.443,41.669,16.776,24.813,54.077,90.855,14.892,44.238,42.418,2.227,712840,677683,15033
405,2021-06-10,25.306,0.698,16.167,26.227,21.503,39.57,16.931,21.578,50.967,90.704,15.873,96.551,42.418,1.842,713495,678092,15055
406,2021-06-11,25.517,0.527,19.325,27.462,22.422,38.779,16.289,17.984,52.257,92.343,14.642,113.322,42.418,1.813,714216,679009,15079
407,2021-06-12,26.193,0.403,23.414,23.737,21.341,34.922,18.386,18.082,43.866,90.872,16.346,107.9,42.418,1.151,714965,679602,15097
408,2021-06-13,28.157,0.34,21.42,22.544,19.008,32.872,19.538,21.864,57.126,85.183,15.99,195.62,42.418,1.07,715660,680082,15183
409,2021-06-14,29.077,0.334,19.539,22.092,16.097,32.304,18.22,27.824,80.4,80.907,15.922,238.702,42.418,1.077,716190,680546,15202
410,2021-06-15,27.403,0.351,14.03,22.742,15.483,32.264,16.88,20.512,56.758,87.763,15.465,128.918,42.265,1.074,716351,681376,15216
411,2021-06-16,25.72,0.392,16.492,20.069,15.832,32.227,16.77,17.754,43.425,92.229,14.031,105.269,41.595,1.102,717172,681921,15227
412,2021-06-17,25.895,0.396,21.032,18.936,14.494,30.611,17.437,31.204,74.885,91.424,14.023,82.476,34.855,1.583,717832,681921,15247
413,2021-06-18,28.011,0.343,20.68,24.026,12.921,33.035,17.331,36.62,93.28,83.819,13.597,208.2,29.625,2.333,718590,682307,15266
414,2021-06-19,26.755,0.382,16.557,23.293,13.113,33.502,17.025,27.929,67.494,83.758,12.369,188.176,29.568,1.632,719266,682944,15279
415,2021-06-20,28.003,0.391,16.555,22.112,13.96,32.324,19.232,51.166,132.383,79.746,11.643,214.872,29.568,2.23,720013,683863,15298
416,2021-06-21,27.956,0.415,19.991,24.334,13.2,34.288,14.622,47.29,120.655,79.801,12.39,230.921,29.583,2.099,720531,684435,15305
